date,open,high,low,close,volume,average,barCount,bb_bbm,bb_bbh,bb_bbl,VWAP,RSI,STsupp,STres,LTsupp,LTres,GLD,UVXY,SQQQ
2019-06-27,291.31,292.06,290.89,291.5,291462.11,291.612,122308,288.097,299.43,276.764,273.2154,56.6654,290.34,291.74,290.0,383.9,132.84,321.9,881.75
2019-06-28,292.58,293.55,292.01,293.0,415210.22,292.6615,170965,288.9835,298.8422,279.1248,273.2569,59.6149,292.24,293.62,290.0,383.9,133.2,314.9,878.75
2019-07-01,296.68,296.92,294.33,295.66,526062.78,295.544,220344,290.038,297.7912,282.2848,273.3162,64.2604,294.88,295.97,295.0,383.9,130.62,289.1,843.5
2019-07-02,295.61,296.49,294.68,296.43,428849.49,295.6045,169388,290.833,297.7377,283.9283,273.366,65.4976,296.31,296.7,295.0,383.9,133.41,273.0,833.5
2019-07-03,297.19,298.82,297.02,298.8,264009.6,298.0275,109220,291.625,298.3676,284.8824,273.3998,69.0492,298.49,298.93,295.0,383.9,133.63,270.0,815.25
2019-07-05,297.45,298.64,296.01,298.46,356792.22,297.395,153286,292.308,298.9129,285.7031,273.4446,67.9683,296.74,298.49,295.0,383.9,132.14,271.5,820.0
2019-07-08,297.01,297.35,296.22,296.82,301871.2,296.7345,130747,292.7665,299.2869,286.2461,273.4799,62.8569,296.74,298.49,295.0,383.9,131.29,283.3,837.75
2019-07-09,295.54,297.52,295.48,297.19,278692.01,296.7395,113712,293.1775,299.7251,286.6299,273.5129,63.5234,296.74,298.49,295.0,383.9,131.75,284.2,824.5
2019-07-10,298.37,299.66,297.78,298.61,405490.75,298.7005,170289,293.663,300.3091,287.0169,273.5636,66.0418,298.49,298.93,295.0,383.9,133.83,271.1,800.5
2019-07-11,299.32,299.58,298.2,299.31,381219.49,299.023,152773,294.209,300.8268,287.5912,273.6125,67.2425,298.93,301.13,295.0,383.9,132.7,264.5,802.5
2019-07-12,299.85,300.73,299.51,300.65,308647.9,300.1075,113640,294.7625,301.5876,287.9374,273.6539,69.4679,298.93,301.13,300.0,383.9,133.53,257.6,789.25
2019-07-15,301.13,301.13,300.19,300.75,222927.23,300.578,96695,295.337,302.147,288.527,273.6839,69.6337,298.93,301.13,300.0,383.9,133.53,256.7,782.0
2019-07-16,300.65,300.88,299.44,299.71,290187.33,300.0875,123550,295.854,302.3356,289.3724,273.7213,65.6415,298.93,301.13,295.0,383.9,132.4,258.2,794.0
2019-07-17,299.75,299.93,297.74,297.74,302471.09,298.7285,123884,296.121,302.4496,289.7924,273.7573,58.7682,296.74,298.49,295.0,383.9,134.58,266.6,805.5
2019-07-18,297.19,299.25,296.7,298.83,395463.72,297.956,162057,296.4095,302.6794,290.1396,273.8063,61.1897,298.49,298.93,295.0,383.9,136.48,263.6,802.5
2019-07-19,300.02,300.07,296.96,297.17,435051.34,298.599,176586,296.475,302.7479,290.2021,273.8564,55.8138,296.74,298.49,295.0,383.9,134.47,267.5,821.5
2019-07-22,297.61,298.5,297.04,297.9,267981.26,297.7565,116573,296.67,302.8651,290.4749,273.8881,57.5788,296.74,298.49,295.0,383.9,134.45,260.0,801.75
2019-07-23,299.14,300.03,298.22,300.03,324046.45,299.1955,132446,296.9895,303.1856,290.7934,273.9297,62.3097,298.93,301.13,300.0,383.9,133.69,245.9,786.75
2019-07-24,299.18,301.44,299.09,301.44,297368.94,300.478,123605,297.5235,303.3072,291.7398,273.9699,65.0855,301.13,301.73,300.0,383.9,134.37,236.3,770.0
2019-07-25,300.95,301.0,299.11,300.0,377093.73,300.014,161863,298.0,302.8805,293.1195,274.0179,60.2086,298.93,301.13,300.0,383.9,133.42,246.4,792.0
2019-07-26,300.76,302.23,300.62,302.01,274336.52,301.6095,121433,298.5255,302.7065,294.3445,274.0555,64.2368,301.73,302.46,300.0,383.9,133.64,237.8,768.25
2019-07-29,301.88,301.93,300.85,301.46,271458.39,301.449,121517,298.9485,302.4672,295.4298,274.0919,62.376,301.13,301.73,300.0,383.9,134.53,240.3,775.5
2019-07-30,299.9,301.17,299.49,300.72,310245.42,300.535,135381,299.2015,302.4557,295.9473,274.1321,59.8634,298.93,301.13,300.0,383.9,134.98,249.3,785.75
2019-07-31,300.99,301.2,295.2,297.43,823919.17,298.836,396481,299.2515,302.3614,296.1416,274.2254,50.1845,296.74,298.49,295.0,383.9,133.21,269.9,818.5
2019-08-01,297.6,300.87,293.96,294.84,1123010.46,296.764,552944,299.0535,302.7095,295.3975,274.3373,44.1348,294.24,294.88,290.0,383.9,136.41,301.2,831.0
2019-08-02,293.85,294.12,290.9,292.62,832823.09,292.3505,391398,298.7615,303.3694,294.1536,274.4105,39.7154,292.24,293.62,290.0,383.9,135.89,306.0,869.5
2019-08-05,288.09,288.21,281.72,283.82,1321016.84,285.035,559607,298.1115,306.0763,290.1467,274.47,27.8225,283.47,284.37,280.0,383.9,137.79,370.1,961.25
2019-08-06,285.91,288.04,284.28,287.8,810160.97,286.296,396694,297.642,306.7882,288.4958,274.5214,37.0098,287.3,288.66,285.0,383.9,138.91,335.0,920.25
2019-08-07,284.41,288.82,282.04,287.97,945801.81,285.767,473498,297.11,307.162,287.058,274.5817,37.3765,287.3,288.66,285.0,383.9,141.02,338.3,908.25
2019-08-08,289.61,293.62,289.01,293.62,580028.16,291.958,265804,296.8255,306.9342,286.7168,274.634,48.1742,293.62,293.93,290.0,383.9,141.73,308.0,847.5
2019-08-09,292.56,293.24,289.65,291.62,672396.97,291.5875,318140,296.374,306.5654,286.1826,274.6878,45.203,290.34,291.74,290.0,383.9,141.26,324.7,871.5
2019-08-12,289.96,290.57,287.02,288.07,479823.57,288.831,227824,295.74,306.3333,285.1467,274.718,40.4358,287.3,288.66,285.0,383.9,142.63,359.9,901.25
2019-08-13,287.74,294.15,287.36,292.55,746197.25,292.1325,336730,295.382,305.8981,284.8659,274.7804,47.9028,292.24,293.62,290.0,383.9,141.78,319.9,842.0
2019-08-14,288.07,288.74,283.76,283.9,1021408.14,285.556,465371,294.69,306.2628,283.1172,274.8238,37.998,283.47,284.37,280.0,383.9,142.75,385.8,918.25
2019-08-15,284.9,285.64,282.39,284.65,721655.1,284.393,375427,293.981,306.1732,281.7888,274.8568,39.1724,284.37,284.82,280.0,383.9,143.7,372.3,921.25
2019-08-16,286.48,289.33,284.71,288.85,521424.55,288.3875,237425,293.565,305.8609,281.2691,274.8906,45.4084,288.66,289.21,285.0,383.9,142.78,341.4,877.75
2019-08-19,292.18,293.08,291.44,292.33,371112.34,292.391,167108,293.2865,305.4284,281.1446,274.9206,49.9838,292.24,293.62,290.0,383.9,141.11,303.8,838.25
2019-08-20,291.77,292.36,289.95,290.09,365110.64,291.001,152517,292.7895,304.5957,280.9833,274.9462,47.2393,289.21,290.34,290.0,383.9,142.21,315.0,855.0
2019-08-21,292.47,292.86,291.72,292.45,324678.69,292.3815,145221,292.34,303.4591,281.2209,274.9724,50.3335,292.24,293.62,290.0,383.9,141.76,291.0,832.75
2019-08-22,293.23,293.93,290.4,292.36,411039.02,292.2155,192521,291.958,302.5087,281.4073,275.0054,50.2126,292.24,293.62,290.0,383.9,141.4,297.7,841.25
2019-08-23,290.92,292.76,283.47,284.85,1040762.17,287.4785,534557,291.1,301.013,281.187,275.0523,41.2961,284.82,285.43,280.0,383.9,144.17,353.2,918.25
2019-08-26,287.27,288.0,285.58,288.0,479906.18,286.9015,226793,290.427,299.197,281.657,275.0808,45.6552,287.3,288.66,285.0,383.9,144.19,340.0,880.5
2019-08-27,289.54,289.95,286.03,286.87,461304.76,287.731,225264,289.7345,297.2402,282.2288,275.1056,44.382,286.7,287.3,285.0,383.9,145.57,348.7,885.25
2019-08-28,286.14,289.07,285.25,288.89,442688.21,287.849,212549,289.3075,295.9336,282.6814,275.1334,47.2157,288.66,289.21,285.0,383.9,145.16,337.6,877.5
2019-08-29,291.72,293.16,290.61,292.58,436379.72,292.2875,205383,289.1945,295.5091,282.8799,275.168,52.0244,292.24,293.62,290.0,383.9,144.12,316.7,836.5
2019-08-30,294.22,294.24,291.42,292.45,440013.44,292.729,201333,289.186,295.4825,282.8895,275.2025,51.8452,292.24,293.62,290.0,383.9,143.75,317.5,842.25
2019-09-03,290.57,291.58,289.27,290.74,471874.55,290.364,229818,289.532,295.3537,283.7103,275.2357,49.4332,290.34,291.74,290.0,383.9,145.75,340.5,866.75
2019-09-04,293.14,294.06,292.31,294.04,353988.5,293.351,155070,289.844,295.924,283.764,275.2658,53.8914,293.94,294.24,290.0,383.9,146.66,308.8,830.5
2019-09-05,296.79,298.83,296.64,297.82,590071.5,297.9115,258226,290.3365,297.266,283.407,275.3258,58.4141,296.74,298.49,295.0,383.9,143.14,291.5,784.75
2019-09-06,298.17,298.76,297.42,298.05,362325.18,298.236,163112,290.558,298.1451,282.9709,275.3628,58.6797,296.74,298.49,295.0,383.9,141.92,278.1,786.75
2019-09-09,299.14,299.24,297.16,298.2,356160.88,298.1485,159325,290.887,299.1687,282.6053,275.3994,58.8642,296.74,298.49,295.0,383.9,141.39,274.3,792.25
2019-09-10,297.36,298.2,295.97,298.13,410662.15,296.8485,193963,291.39,300.1352,282.6448,275.4413,58.7324,296.74,298.49,295.0,383.9,140.18,273.0,799.0
2019-09-11,298.47,300.34,297.75,300.25,418598.45,299.359,169714,291.775,301.331,282.219,275.4878,61.541,298.93,301.13,300.0,383.9,141.03,266.1,777.5
2019-09-12,301.25,302.46,300.41,301.29,527786.31,301.554,250137,292.6445,302.3397,282.9493,275.5486,62.8759,301.13,301.73,300.0,383.9,141.32,256.5,767.25
2019-09-13,301.78,302.17,300.68,301.09,367954.75,301.444,166205,293.4665,303.0986,283.8344,275.5905,62.4271,298.93,301.13,300.0,383.9,140.15,251.1,775.75
2019-09-16,299.84,300.65,299.45,300.16,376069.19,300.085,185520,294.032,303.84,284.224,275.6316,60.2731,298.93,301.13,300.0,383.9,141.32,256.5,786.75
2019-09-17,299.93,301.02,299.75,300.92,282707.92,300.3135,145448,294.4615,304.6776,284.2454,275.6634,61.4439,298.93,301.13,300.0,383.9,141.6,254.6,776.0
2019-09-18,300.49,301.22,298.24,301.1,537472.74,299.767,254566,295.012,305.4114,284.6126,275.7241,61.7316,298.93,301.13,300.0,383.9,140.71,242.1,776.75
2019-09-19,301.53,302.63,300.71,301.08,408985.32,301.7835,192474,295.4435,306.095,284.792,275.77,61.6765,298.93,301.13,300.0,383.9,141.28,236.1,773.5
2019-09-20,300.36,300.67,297.41,298.28,542501.02,299.146,258379,295.7395,306.3608,285.1182,275.8239,54.3653,296.74,298.49,295.0,383.9,142.95,253.4,796.75
2019-09-23,297.55,299.0,297.27,298.21,283260.52,298.241,133843,296.4075,305.8166,286.9984,275.8519,54.1923,296.74,298.49,295.0,383.9,143.75,250.4,797.25
2019-09-24,299.41,299.84,294.81,295.87,758469.25,296.709,378417,296.801,305.3935,288.2085,275.9187,48.6235,294.88,295.97,295.0,383.9,144.51,267.8,828.75
2019-09-25,295.95,298.11,294.33,297.62,486577.48,296.4625,248514,297.3385,304.6245,290.0525,275.965,52.5505,296.74,298.49,295.0,383.9,141.83,258.3,796.75
2019-09-26,297.63,297.86,295.45,297.0,436204.46,296.78,218613,297.744,303.9226,291.5654,276.0052,51.0614,296.74,298.49,295.0,383.9,141.79,261.6,805.5
2019-09-27,297.83,297.95,293.69,295.4,610078.91,295.6135,311724,297.885,303.704,292.066,276.0568,47.3337,294.88,295.97,295.0,383.9,141.06,272.1,834.75
2019-09-30,295.96,297.55,295.92,296.77,364875.41,296.8735,167944,298.101,303.394,292.808,276.0898,50.6555,296.74,298.49,295.0,383.9,138.87,260.4,812.75
2019-10-01,297.73,298.46,293.0,293.24,611329.01,294.764,303611,298.226,302.8995,293.5525,276.1354,43.1105,292.24,293.62,290.0,383.9,139.63,276.2,832.25
2019-10-02,291.51,291.51,286.64,288.06,889341.8,288.4685,458336,297.927,304.1439,291.7101,276.1813,34.8966,287.3,288.66,285.0,383.9,141.26,305.8,875.25
2019-10-03,287.82,290.42,284.82,290.42,716887.48,288.1505,394263,297.557,304.5834,290.5306,276.2254,40.4624,290.34,291.74,290.0,383.9,141.9,288.1,845.75
2019-10-04,291.14,294.63,291.08,294.35,443918.33,293.087,213827,297.372,304.5303,290.2137,276.2601,48.377,294.24,294.88,290.0,383.9,141.9,264.5,810.0
2019-10-07,293.47,295.26,292.77,293.08,444497.77,293.9415,224512,297.116,304.5002,289.7318,276.2923,46.2379,292.24,293.62,290.0,383.9,140.69,268.5,818.25
2019-10-08,291.04,291.85,288.49,288.53,710283.07,289.943,367285,296.636,304.8909,288.3811,276.3296,39.4992,287.3,288.66,285.0,383.9,141.92,300.7,854.75
2019-10-09,290.75,292.3,290.06,291.27,412705.6,291.2175,205006,296.187,304.5825,287.7915,276.356,44.7237,290.34,291.74,290.0,383.9,142.05,284.2,829.0
2019-10-10,291.18,294.21,291.0,293.24,453263.65,293.0205,235142,295.7845,303.9309,287.6381,276.3887,48.1879,292.24,293.62,290.0,383.9,140.81,270.6,810.5
2019-10-11,296.25,298.74,296.14,296.28,698435.76,297.5945,362295,295.544,303.3256,287.7624,276.4478,53.0752,295.97,296.31,295.0,383.9,140.03,246.1,780.25
2019-10-14,295.92,296.67,295.57,295.95,270465.49,296.1655,137688,295.3335,302.8266,287.8404,276.4703,52.4963,294.88,295.97,295.0,383.9,140.59,234.4,779.5
2019-10-15,297.09,299.7,296.97,298.88,358183.56,298.866,180157,295.2315,302.4688,287.9942,276.5044,56.9825,298.49,298.93,295.0,383.9,139.61,224.8,750.25
2019-10-16,298.35,299.16,297.92,298.4,316266.22,298.4365,159125,295.0965,301.9832,288.2098,276.5338,56.0487,296.74,298.49,295.0,383.9,140.41,220.6,755.5
2019-10-17,299.67,300.24,298.51,299.28,348982.55,299.3695,172234,295.0065,301.6196,288.3934,276.5674,57.4262,298.93,301.13,295.0,383.9,140.61,218.6,750.0
2019-10-18,298.68,299.4,296.99,297.97,409435.99,298.4125,199990,294.991,301.5748,288.4072,276.6045,54.6788,296.74,298.49,295.0,383.9,140.46,217.8,771.25
2019-10-21,299.42,300.21,298.93,299.99,262764.31,299.7375,125226,295.08,301.88,288.28,276.6304,58.0145,298.93,301.13,295.0,383.9,139.79,209.2,751.25
2019-10-22,300.58,300.9,298.91,299.01,301328.51,300.143,151937,295.237,302.2445,288.2295,276.6589,55.8662,298.93,301.13,295.0,383.9,140.2,214.0,769.0
2019-10-23,298.73,299.94,298.49,299.88,245324.26,299.2935,122589,295.35,302.577,288.123,276.6829,57.3752,298.93,301.13,295.0,383.9,140.53,210.4,765.0
2019-10-24,300.91,301.07,299.46,300.37,276755.88,300.1795,136921,295.5185,303.0426,287.9944,276.7105,58.2412,298.93,301.13,300.0,383.9,141.53,205.5,743.0
2019-10-25,299.74,302.2,299.69,301.6,318273.31,301.4855,146397,295.8285,303.8048,287.8522,276.7438,60.4154,301.13,301.73,300.0,383.9,141.86,195.7,726.25
2019-10-28,302.93,303.85,302.91,303.3,282202.56,303.4355,136960,296.155,304.7679,287.5421,276.7753,63.2623,302.63,306.53,300.0,383.9,140.64,198.5,703.75
2019-10-29,303.0,304.23,302.86,303.21,313096.37,303.487,149262,296.6535,305.6781,287.6289,276.81,63.004,302.63,306.53,300.0,383.9,140.25,198.3,720.25
2019-10-30,303.43,304.55,301.99,304.14,372871.93,303.207,187085,297.4575,306.1349,288.7801,276.8527,64.6121,302.63,306.53,300.0,383.9,141.02,191.2,710.25
2019-10-31,304.11,304.13,301.73,303.33,507416.81,302.6595,226893,298.103,306.5068,289.6992,276.9088,62.0809,302.63,306.53,300.0,383.9,142.43,195.0,709.75
2019-11-01,304.91,306.19,304.74,306.14,474928.1,305.5955,225513,298.6925,307.5995,289.7855,276.9667,66.9221,302.63,306.53,305.0,383.9,142.56,182.0,690.5
2019-11-04,307.85,308.0,306.96,307.37,306971.89,307.4715,143468,299.407,308.6835,290.1305,277.0056,68.7999,307.13,308.0,305.0,383.9,142.15,182.7,678.0
2019-11-05,307.57,307.92,306.71,307.03,305159.99,307.183,139377,300.332,308.7338,291.9302,277.0437,67.6566,306.53,307.13,305.0,383.9,139.85,187.8,677.5
2019-11-06,307.03,307.4,306.06,307.1,330606.85,306.8145,158950,301.1235,308.9223,293.3247,277.085,67.7753,306.53,307.13,305.0,383.9,140.45,186.8,681.5
2019-11-07,308.59,309.46,307.66,308.18,369757.13,308.6545,173381,301.8705,309.3617,294.3793,277.1327,69.6278,308.0,310.68,305.0,383.9,138.27,184.4,675.0
2019-11-08,307.8,308.97,307.03,308.94,314214.03,308.2115,145155,302.5035,310.1364,294.8706,277.1741,70.8958,308.0,310.68,305.0,383.9,137.39,178.5,666.75
2019-11-11,307.42,308.54,307.27,308.35,212321.99,308.0915,95560,303.1235,310.5377,295.7093,277.2015,68.5048,308.0,310.68,305.0,383.9,137.06,177.8,669.75
2019-11-12,308.74,309.99,308.15,309.0,327235.82,309.1895,140697,303.6295,311.1959,296.0631,277.2445,69.7166,308.0,310.68,305.0,383.9,137.43,174.7,664.0
2019-11-13,307.91,309.54,307.66,309.1,382941.52,308.858,171026,304.1645,311.6892,296.6398,277.2948,69.9084,308.0,310.68,305.0,383.9,137.98,176.0,665.0
2019-11-14,308.79,309.64,308.09,309.55,335897.15,309.099,139009,304.678,312.201,297.155,277.3395,70.8045,308.0,310.68,305.0,383.9,138.56,172.4,665.25
2019-11-15,311.01,311.83,310.26,311.79,320087.79,311.1605,139752,305.369,312.8391,297.8989,277.3849,74.8239,310.68,312.69,310.0,383.9,138.21,161.2,653.0
2019-11-18,311.53,312.28,311.03,312.02,279687.16,311.7475,131589,305.9705,313.5478,298.3932,277.4247,75.2014,310.68,312.69,310.0,383.9,138.62,160.8,649.0
2019-11-19,312.67,312.69,311.22,311.93,415141.03,312.0115,158483,306.6165,313.9076,299.3254,277.4835,74.7292,310.68,312.69,310.0,383.9,138.69,163.2,647.0
2019-11-20,311.28,311.85,309.06,310.77,540876.77,310.5375,255250,307.161,313.969,300.353,277.5572,68.7381,310.68,312.69,310.0,383.9,138.76,165.4,658.75
2019-11-21,310.88,311.01,309.39,310.27,359061.69,310.232,165430,307.656,313.8267,301.4853,277.6052,66.2719,308.0,310.68,310.0,383.9,138.0,166.4,663.5
2019-11-22,311.09,311.24,309.85,310.96,267829.52,310.737,121134,308.124,313.7853,302.4627,277.6417,67.9793,310.68,312.69,310.0,383.9,137.74,158.7,661.75
2019-11-25,311.98,313.37,311.98,313.37,293455.24,312.9165,130313,308.6275,314.2743,302.9807,277.6845,73.1012,312.81,313.84,310.0,383.9,137.08,148.5,638.25
2019-11-26,313.41,314.28,313.06,314.08,265226.31,313.776,121193,309.171,314.719,303.623,277.7238,74.4003,313.84,315.31,310.0,383.9,137.74,145.4,635.0
2019-11-27,314.61,315.48,314.37,315.48,232187.1,315.01,107723,309.738,315.4295,304.0465,277.7595,76.7816,315.48,317.68,315.0,383.9,137.01,144.2,622.25
2019-11-29,314.86,315.13,314.06,314.31,180822.39,314.6295,75982,310.287,315.4981,305.0759,277.7864,70.8501,313.84,315.31,310.0,383.9,137.86,148.4,630.75
2019-12-02,314.59,314.66,311.17,311.64,511667.94,312.1385,259763,310.562,315.4384,305.6856,277.8567,59.5454,310.68,312.69,310.0,383.9,137.79,158.7,651.25
2019-12-03,308.65,309.64,307.13,309.55,566548.41,308.4215,265485,310.671,315.3507,305.9913,277.9295,52.4857,308.0,310.68,305.0,383.9,139.11,174.3,665.25
2019-12-04,310.69,312.12,310.32,311.46,324283.76,311.5705,153720,310.8925,315.2715,306.5135,277.9734,57.4505,310.68,312.69,310.0,383.9,138.92,162.4,655.25
2019-12-05,312.24,312.25,310.58,312.02,282354.69,311.5475,124431,311.1385,315.1773,307.0997,278.0123,58.8095,310.68,312.69,310.0,383.9,139.0,159.1,652.0
2019-12-06,314.1,315.31,314.1,314.87,298741.71,314.8825,130790,311.473,315.5838,307.3622,278.0567,64.9457,313.84,315.31,310.0,383.9,137.62,151.2,631.75
2019-12-09,314.42,315.18,313.8,313.88,224964.64,314.483,103361,311.72,315.7857,307.6543,278.0892,61.5174,313.84,315.31,310.0,383.9,137.58,162.4,639.5
2019-12-10,313.83,314.55,312.81,313.53,308688.62,313.733,146171,311.979,315.8059,308.1521,278.1333,60.3054,312.81,313.84,310.0,383.9,137.97,162.7,641.0
2019-12-11,314.05,314.7,313.59,314.42,287348.3,314.169,141109,312.25,315.9606,308.5394,278.1752,62.3374,313.84,315.31,310.0,383.9,138.92,157.3,631.0
2019-12-12,314.43,317.99,314.17,317.13,702316.09,316.783,325103,312.6515,316.6392,308.6638,278.2849,67.7508,315.48,317.68,315.0,383.9,138.43,144.5,617.0
2019-12-13,316.87,318.67,316.02,317.32,613851.23,317.312,309651,313.04,317.2511,308.8289,278.3808,68.0971,315.48,317.68,315.0,383.9,139.05,134.7,611.25
2019-12-16,319.18,320.15,319.17,319.5,423237.41,319.7495,171191,313.4255,318.4427,308.4083,278.4503,71.8335,319.24,319.8,315.0,383.9,139.04,130.2,593.75
2019-12-17,319.92,320.25,319.48,319.57,290433.29,319.8085,134533,313.803,319.4385,308.1675,278.498,71.9471,319.24,319.8,315.0,383.9,139.01,128.6,592.75
2019-12-18,320.01,320.25,319.53,319.59,276204.88,319.882,127233,314.186,320.2826,308.0894,278.5432,71.9819,319.24,319.8,315.0,383.9,139.02,130.9,591.5
2019-12-19,319.79,320.98,319.75,320.9,344672.52,320.514,142247,314.6925,321.2365,308.1485,278.6013,74.2348,320.73,322.6,320.0,383.9,139.38,125.8,579.5
2019-12-20,320.46,321.45,320.37,320.73,521789.22,320.991,201900,315.2155,321.9318,308.4992,278.6886,73.4099,320.73,322.6,320.0,383.9,139.52,128.0,573.25
2019-12-23,321.59,321.65,321.06,321.22,257145.58,321.3845,111756,315.7285,322.631,308.826,278.732,74.2965,320.73,322.6,320.0,383.9,139.95,128.8,568.5
2019-12-24,321.47,321.52,320.9,321.23,122217.68,321.1575,56450,316.1215,323.3303,308.9127,278.7526,74.3153,320.73,322.6,320.0,383.9,141.27,126.8,565.25
2019-12-26,321.66,322.94,321.64,322.94,185553.26,322.2755,82013,316.5645,324.2877,308.8413,278.7851,77.3674,322.66,323.8,320.0,383.9,142.38,126.4,550.25
2019-12-27,323.74,323.8,322.28,322.86,268295.63,323.0145,119935,316.9335,325.1063,308.7607,278.8319,76.907,322.66,323.8,320.0,383.9,142.33,130.3,552.25
2019-12-30,322.96,323.1,320.55,321.08,353386.7,321.385,156936,317.272,325.5423,309.0017,278.8909,67.3086,320.73,322.6,320.0,383.9,142.63,137.4,563.0
2019-12-31,320.52,322.13,320.15,321.86,310376.19,321.1375,139282,317.783,325.8589,309.7071,278.9436,69.1269,320.73,322.6,320.0,383.9,142.9,128.9,559.75
2020-01-02,323.55,324.87,322.53,324.87,403120.26,323.6245,191972,318.549,326.2536,310.8444,279.0166,74.9234,323.8,328.63,320.0,383.9,143.95,121.3,532.5
2020-01-03,321.13,323.64,321.1,322.41,473600.39,322.7695,223886,319.0965,326.2444,311.9486,279.0974,64.2982,320.73,322.6,320.0,383.9,145.86,130.1,546.75
2020-01-06,320.49,323.73,320.36,323.64,357309.15,322.552,164132,319.6775,326.2999,313.0551,279.1599,66.8311,322.66,323.8,320.0,383.9,147.39,128.2,536.25
2020-01-07,323.02,323.54,322.24,322.73,278647.43,322.929,133825,320.0705,326.4328,313.7082,279.2076,63.2556,322.66,323.8,320.0,383.9,147.97,127.3,536.5
2020-01-08,322.95,325.78,322.67,324.45,461706.01,324.564,213126,320.599,326.56,314.638,279.2894,66.8641,323.8,328.63,320.0,383.9,146.86,123.7,524.5
2020-01-09,326.15,326.73,325.52,326.65,323281.4,326.2325,153826,321.255,326.8354,315.6746,279.3493,70.8124,323.8,328.63,325.0,383.9,146.03,116.8,511.25
2020-01-10,327.31,327.46,325.2,325.71,318730.09,326.4135,153466,321.8195,326.7685,316.8705,279.4071,67.1317,323.8,328.63,325.0,383.9,146.91,115.9,515.5
2020-01-13,326.4,327.96,325.92,327.95,277704.32,327.143,134629,322.3605,327.5025,317.2185,279.4597,71.0,323.8,328.63,325.0,383.9,145.82,111.3,497.5
2020-01-14,327.48,328.62,326.84,327.45,444356.04,327.568,214999,322.867,327.918,317.816,279.5428,69.0466,323.8,328.63,325.0,383.9,145.69,110.3,503.5
2020-01-15,327.34,329.02,327.26,328.19,422348.45,328.242,198047,323.3015,328.6078,317.9952,279.6227,70.3469,323.8,328.63,325.0,383.9,146.54,109.7,503.25
2020-01-16,329.7,330.92,329.45,330.92,330033.14,330.0825,147154,323.869,329.8433,317.8947,279.6885,74.5882,328.63,331.0,330.0,383.9,146.31,105.8,489.0
2020-01-17,331.69,332.18,331.07,331.95,394180.32,331.6165,169784,324.487,331.0873,317.8867,279.7684,75.9839,331.19,338.12,330.0,383.9,146.58,106.2,481.5
2020-01-21,330.89,332.18,330.82,331.3,408737.44,331.403,180939,325.007,332.0207,317.9933,279.85,73.2498,331.19,338.12,330.0,383.9,146.74,107.4,482.5
2020-01-22,332.24,332.95,331.17,331.34,300887.38,332.095,141365,325.5375,332.7783,318.2967,279.9099,73.3134,331.19,338.12,330.0,383.9,146.79,108.3,478.75
2020-01-23,330.64,331.92,329.41,331.72,369369.27,330.787,173552,326.0625,333.4951,318.6299,279.9839,73.9475,331.19,338.12,330.0,383.9,147.12,107.6,474.25
2020-01-24,332.44,332.53,327.36,328.77,611217.78,329.4105,298686,326.4395,333.6138,319.2652,280.0988,61.6925,328.63,331.0,325.0,383.9,147.98,117.2,486.5
2020-01-27,323.03,325.12,322.66,323.5,600265.69,324.0945,293254,326.4675,333.5911,319.3439,280.199,46.778,322.66,323.8,320.0,383.9,148.99,135.5,516.5
2020-01-28,325.06,327.85,324.55,326.89,457474.25,326.71,206516,326.669,333.5984,319.7396,280.281,54.4127,323.8,328.63,325.0,383.9,147.66,123.8,492.75
2020-01-29,328.38,328.63,326.4,326.62,382273.78,327.494,183033,326.946,333.3851,320.5069,280.3489,53.7514,323.8,328.63,325.0,383.9,148.46,124.0,490.75
2020-01-30,324.36,327.91,323.54,327.68,571521.36,325.3685,279965,327.237,333.2418,321.2322,280.4523,56.0118,323.8,328.63,325.0,383.9,148.47,121.0,485.25
2020-01-31,326.99,327.17,320.73,321.73,846376.03,323.0105,431841,327.08,333.4756,320.6844,280.5855,43.237,320.73,322.6,320.0,383.9,149.33,141.0,509.0
2020-02-03,323.35,326.16,323.22,324.12,493886.73,324.6915,241749,327.1655,333.3514,320.9796,280.6673,48.3344,323.8,328.63,320.0,383.9,148.36,134.0,486.0
2020-02-04,328.07,330.01,327.72,329.06,401196.75,329.1695,196896,327.4365,333.4534,321.4196,280.7411,56.9413,328.63,331.0,325.0,383.9,146.43,123.1,452.75
2020-02-05,332.27,333.09,330.67,332.86,432204.27,332.0285,219828,327.943,333.9953,321.8907,280.8265,62.163,331.19,338.12,330.0,383.9,146.61,115.9,447.5
2020-02-06,333.92,334.19,332.8,333.98,300230.76,333.7005,148355,328.4195,334.789,322.05,280.887,63.5654,331.19,338.12,330.0,383.9,147.4,113.9,436.5
2020-02-07,332.82,333.62,331.6,332.2,382430.4,332.533,179352,328.697,335.2158,322.1782,280.9612,59.7735,331.19,338.12,330.0,383.9,147.79,116.2,442.0
2020-02-10,331.23,334.72,331.19,334.68,290189.97,333.323,135475,329.1455,336.0059,322.2851,281.0201,63.0782,331.19,338.12,330.0,383.9,148.17,114.3,426.0
2020-02-11,336.17,337.02,334.75,335.26,380579.96,335.945,178646,329.511,336.8406,322.1814,281.098,63.8267,331.19,338.12,335.0,383.9,147.66,114.5,426.0
