,date,open,high,low,close,volume,average,barCount,bb_bbm,bb_bbh,bb_bbl,VWAP,RSI,STsupp,STres,LTsupp,LTres,GLD,UVXY,SQQQ
294,2021-10-14 11:24:00,442.37,442.47,442.34,442.42,1014,442.39,582,442.251,442.4477,442.0543,440.8145,65.9363,442.36,442.53,436.12,443.22,168.1,18.48,7.97
295,2021-10-14 11:25:00,442.41,442.42,442.34,442.4,6659,442.371,489,442.2615,442.4663,442.0567,440.8473,63.355,442.36,442.53,436.12,443.22,168.09,18.48,7.97
296,2021-10-14 11:26:00,442.4,442.45,442.37,442.38,346,442.412,271,442.2735,442.4765,442.0705,440.8489,60.7919,442.36,442.53,436.12,443.22,168.09,18.46,7.97
297,2021-10-14 11:27:00,442.39,442.45,442.39,442.44,375,442.427,286,442.2925,442.4827,442.1023,440.8508,65.3241,442.36,442.53,436.12,443.22,168.11,18.44,7.97
298,2021-10-14 11:28:00,442.43,442.45,442.4,442.45,502,442.428,336,442.3115,442.4842,442.1388,440.8532,66.0289,442.36,442.53,436.12,443.22,168.09,18.4,7.97
299,2021-10-14 11:29:00,442.44,442.51,442.43,442.5,1271,442.468,752,442.3305,442.4982,442.1628,440.8597,69.3802,442.36,442.53,436.12,443.22,168.09,18.41,7.97
300,2021-10-14 11:30:00,442.5,442.5,442.35,442.36,1191,442.445,695,442.34,442.491,442.189,440.8651,53.4735,442.36,442.53,436.12,443.22,168.08,18.43,7.98
301,2021-10-14 11:31:00,442.36,442.37,442.28,442.32,754,442.322,577,442.344,442.4883,442.1997,440.8685,49.9499,442.29,442.36,436.12,443.22,168.09,18.41,7.98
302,2021-10-14 11:32:00,442.33,442.44,442.32,442.43,429,442.38,318,442.3535,442.4941,442.2129,440.8705,58.1224,442.36,442.53,436.12,443.22,168.11,18.41,7.97
303,2021-10-14 11:33:00,442.44,442.44,442.37,442.39,337,442.407,262,442.362,442.4892,442.2348,440.8721,54.6291,442.36,442.53,436.12,443.22,168.12,18.39,7.98
304,2021-10-14 11:34:00,442.38,442.4,442.34,442.38,376,442.375,286,442.3695,442.4815,442.2575,440.8738,53.7593,442.36,442.53,436.12,443.22,168.11,18.4,7.98
305,2021-10-14 11:35:00,442.39,442.42,442.36,442.41,485,442.397,324,442.375,442.4835,442.2665,440.8761,56.0217,442.36,442.53,436.12,443.22,168.11,18.41,7.98
306,2021-10-14 11:36:00,442.4,442.45,442.34,442.44,742,442.392,527,442.379,442.4909,442.2671,440.8796,58.223,442.36,442.53,436.12,443.22,168.11,18.41,7.97
307,2021-10-14 11:37:00,442.44,442.46,442.4,442.46,516,442.425,295,442.3865,442.499,442.274,440.8821,59.6722,442.36,442.53,436.12,443.22,168.13,18.39,7.97
308,2021-10-14 11:38:00,442.47,442.59,442.46,442.58,1177,442.507,618,442.401,442.533,442.269,440.8881,67.0565,442.53,445.0,436.12,443.22,168.11,18.35,7.96
309,2021-10-14 11:39:00,442.57,442.59,442.52,442.56,1082,442.555,553,442.4125,442.5573,442.2677,440.8936,64.9228,442.53,445.0,436.12,443.22,168.1,18.33,7.97
310,2021-10-14 11:40:00,442.56,442.56,442.43,442.44,513,442.473,395,442.4185,442.5572,442.2798,440.896,53.8509,442.36,442.53,436.12,443.22,168.12,18.34,7.97
311,2021-10-14 11:41:00,442.44,442.45,442.35,442.43,629,442.396,430,442.4245,442.554,442.295,440.8988,53.0392,442.36,442.53,436.12,443.22,168.13,18.36,7.98
312,2021-10-14 11:42:00,442.44,442.47,442.36,442.42,997,442.408,493,442.429,442.5511,442.3069,440.9034,52.1919,442.36,442.53,436.12,443.22,168.12,18.34,7.97
313,2021-10-14 11:43:00,442.41,442.42,442.26,442.28,943,442.341,511,442.4245,442.5608,442.2882,440.9073,42.0616,442.28,442.28,436.12,443.22,168.1,18.35,7.98
314,2021-10-14 11:44:00,442.29,442.4,442.26,442.36,1130,442.325,529,442.4215,442.5607,442.2823,440.9121,48.2436,442.36,442.53,436.12,443.22,168.1,18.36,7.98
315,2021-10-14 11:45:00,442.37,442.42,442.32,442.33,469,442.371,403,442.418,442.5626,442.2734,440.9141,46.2507,442.29,442.36,436.12,443.22,168.12,18.36,7.98
316,2021-10-14 11:46:00,442.33,442.34,442.3,442.33,420,442.326,298,442.4155,442.5643,442.2667,440.9159,46.2507,442.29,442.36,436.12,443.22,168.13,18.34,7.97
317,2021-10-14 11:47:00,442.33,442.35,442.3,442.33,460,442.328,294,442.41,442.5628,442.2572,440.9178,46.2507,442.29,442.36,436.12,443.22,168.13,18.32,7.98
318,2021-10-14 11:48:00,442.33,442.37,442.29,442.37,553,442.331,393,442.406,442.5586,442.2534,440.9202,49.7103,442.36,442.53,436.12,443.22,168.15,18.34,7.98
319,2021-10-14 11:49:00,442.37,442.42,442.34,442.42,408,442.385,319,442.402,442.5486,442.2554,440.922,53.7203,442.36,442.53,436.12,443.22,168.15,18.34,7.97
320,2021-10-14 11:50:00,442.42,442.46,442.37,442.4,746,442.427,536,442.404,442.5494,442.2586,440.9252,51.9363,442.36,442.53,436.12,443.22,168.13,18.34,7.98
321,2021-10-14 11:51:00,442.4,442.44,442.36,442.41,788,442.409,347,442.4085,442.5487,442.2683,440.9287,52.7807,442.36,442.53,436.12,443.22,168.1,18.37,7.98
322,2021-10-14 11:52:00,442.42,442.49,442.4,442.45,955,442.449,543,442.4095,442.5506,442.2684,440.9329,56.1025,442.36,442.53,436.12,443.22,168.14,18.35,7.98
323,2021-10-14 11:53:00,442.45,442.53,442.45,442.49,1256,442.491,623,442.4145,442.5595,442.2695,440.9386,59.194,442.36,442.53,436.12,443.22,168.16,18.35,7.96
324,2021-10-14 11:54:00,442.49,442.5,442.45,442.47,912,442.472,439,442.419,442.565,442.273,440.9427,57.0313,442.36,442.53,436.12,443.22,168.16,18.34,7.97
325,2021-10-14 11:55:00,442.48,442.48,442.42,442.46,665,442.449,362,442.4215,442.5685,442.2745,440.9456,55.931,442.36,442.53,436.12,443.22,168.16,18.35,7.97
326,2021-10-14 11:56:00,442.44,442.52,442.44,442.5,310,442.491,262,442.4245,442.5753,442.2737,440.947,59.3126,442.36,442.53,436.12,443.22,168.18,18.35,7.97
327,2021-10-14 11:57:00,442.5,442.51,442.45,442.46,424,442.471,289,442.4245,442.5753,442.2737,440.9489,54.7853,442.36,442.53,436.12,443.22,168.14,18.35,7.97
328,2021-10-14 11:58:00,442.46,442.53,442.44,442.53,703,442.471,262,442.422,442.5638,442.2802,440.9521,60.4715,442.53,445.0,436.12,443.22,168.17,18.32,7.97
329,2021-10-14 11:59:00,442.53,442.53,442.44,442.49,469,442.479,388,442.4185,442.5495,442.2875,440.9542,56.1277,442.36,442.53,436.12,443.22,168.18,18.37,7.97
330,2021-10-14 12:00:00,442.5,442.5,442.35,442.38,1246,442.421,610,442.4155,442.5472,442.2838,440.9593,46.2821,442.36,442.53,436.12,443.22,168.19,18.38,7.97
331,2021-10-14 12:01:00,442.38,442.44,442.34,442.35,523,442.396,394,442.4115,442.546,442.277,440.9614,44.0144,442.29,442.36,436.12,443.22,168.21,18.41,7.98
332,2021-10-14 12:02:00,442.36,442.38,442.32,442.33,550,442.348,406,442.407,442.546,442.268,440.9636,42.5187,442.29,442.36,436.12,443.22,168.19,18.41,7.98
333,2021-10-14 12:03:00,442.33,442.37,442.28,442.35,427,442.323,332,442.4105,442.5397,442.2813,440.9653,44.548,442.29,442.36,436.12,443.22,168.18,18.39,7.98
334,2021-10-14 12:04:00,442.36,442.44,442.33,442.43,1676,442.387,832,442.414,442.5413,442.2867,440.9723,51.8678,442.36,442.53,436.12,443.22,168.18,18.39,7.98
335,2021-10-14 12:05:00,442.43,442.52,442.4,442.5,1259,442.467,709,442.4225,442.549,442.296,440.9777,57.1925,442.36,442.53,436.12,443.22,168.17,18.39,7.97
336,2021-10-14 12:06:00,442.51,442.52,442.43,442.43,1149,442.481,603,442.4275,442.5466,442.3084,440.9825,51.1041,442.36,442.53,436.12,443.22,168.16,18.39,7.98
337,2021-10-14 12:07:00,442.44,442.45,442.28,442.28,1214,442.371,651,442.425,442.5539,442.2961,440.9869,41.0257,442.28,442.28,436.12,443.22,168.15,18.39,7.98
338,2021-10-14 12:08:00,442.28,442.3,442.21,442.25,1247,442.248,788,442.419,442.5673,442.2707,440.9913,39.3541,442.25,442.25,436.12,443.22,168.16,18.41,7.98
339,2021-10-14 12:09:00,442.25,442.26,442.13,442.15,1623,442.184,967,442.4055,442.5945,442.2165,440.9966,34.3323,442.15,442.2,436.12,443.22,168.15,18.42,7.99
340,2021-10-14 12:10:00,442.14,442.14,441.96,442.08,2475,442.028,1324,442.3895,442.6259,442.1531,441.0041,31.3196,442.06,442.11,436.12,443.22,168.18,18.42,7.99
341,2021-10-14 12:11:00,442.09,442.14,442.05,442.09,961,442.099,628,442.3735,442.6432,442.1038,441.007,32.2345,442.06,442.11,436.12,443.22,168.17,18.41,7.99
342,2021-10-14 12:12:00,442.09,442.1,442.01,442.08,585,442.062,369,442.355,442.6507,442.0593,441.0087,31.7786,442.06,442.11,436.12,443.22,168.18,18.43,8.0
343,2021-10-14 12:13:00,442.09,442.18,442.06,442.11,1531,442.143,813,442.336,442.6431,442.0289,441.0134,34.7595,442.11,442.15,436.12,443.22,168.15,18.42,7.99
344,2021-10-14 12:14:00,442.12,442.19,442.11,442.18,587,442.156,452,442.3215,442.6293,442.0137,441.0152,41.2139,442.15,442.2,436.12,443.22,168.17,18.4,7.99
345,2021-10-14 12:15:00,442.18,442.2,442.11,442.17,1036,442.167,534,442.307,442.6147,441.9993,441.0185,40.596,442.15,442.2,436.12,443.22,168.17,18.41,7.99
346,2021-10-14 12:16:00,442.16,442.18,442.11,442.11,742,442.149,441,442.2875,442.5932,441.9818,441.0208,37.0107,442.11,442.15,436.12,443.22,168.18,18.41,7.99
347,2021-10-14 12:17:00,442.11,442.15,442.03,442.04,1050,442.09,499,442.2665,442.5796,441.9534,441.0237,33.314,442.02,442.06,436.12,443.22,168.17,18.42,7.99
348,2021-10-14 12:18:00,442.04,442.19,442.04,442.17,1134,442.118,712,442.2485,442.5395,441.9575,441.0272,44.4173,442.15,442.2,436.12,443.22,168.18,18.41,7.98
349,2021-10-14 12:19:00,442.16,442.2,442.12,442.16,1254,442.16,602,442.232,442.5031,441.9609,441.0311,43.813,442.15,442.2,436.12,443.22,168.17,18.41,7.98
350,2021-10-14 12:20:00,442.17,442.27,442.13,442.25,1255,442.187,621,442.2255,442.4882,441.9628,441.0352,50.3589,442.25,442.25,436.12,443.22,168.17,18.39,7.98
351,2021-10-14 12:21:00,442.24,442.29,442.07,442.11,2277,442.185,1310,442.2135,442.4743,441.9527,441.0418,42.1354,442.11,442.15,436.12,443.22,168.16,18.41,7.98
352,2021-10-14 12:22:00,442.12,442.12,442.0,442.04,1547,442.063,903,442.199,442.4645,441.9335,441.0459,38.7299,442.02,442.06,436.12,443.22,168.12,18.41,7.98
353,2021-10-14 12:23:00,442.04,442.08,441.98,442.0,1282,442.041,714,442.1815,442.451,441.912,441.0492,36.8949,441.98,442.02,436.12,443.22,168.09,18.42,7.99
354,2021-10-14 12:24:00,442.0,442.02,441.93,441.94,1369,441.974,718,442.157,442.4207,441.8933,441.0524,34.2718,441.93,441.98,436.12,443.22,168.09,18.4,7.99
355,2021-10-14 12:25:00,441.94,442.13,441.94,442.08,1753,442.043,1099,442.136,442.3491,441.9229,441.0572,44.2344,442.06,442.11,436.12,443.22,168.1,18.37,7.99
356,2021-10-14 12:26:00,442.07,442.16,442.05,442.1,1325,442.114,702,442.1195,442.2847,441.9543,441.0609,45.5052,442.06,442.11,436.12,443.22,168.1,18.37,7.99
357,2021-10-14 12:27:00,442.11,442.25,442.1,442.21,1626,442.161,1023,442.116,442.2701,441.9619,441.0658,51.9858,442.2,442.25,436.12,443.22,168.1,18.37,7.98
358,2021-10-14 12:28:00,442.21,442.21,442.1,442.14,1347,442.156,643,442.1105,442.2524,441.9686,441.0696,48.0683,442.11,442.15,436.12,443.22,168.08,18.39,7.98
359,2021-10-14 12:29:00,442.14,442.17,442.07,442.14,1017,442.116,568,442.11,442.2514,441.9686,441.0724,48.0683,442.11,442.15,436.12,443.22,168.1,18.38,7.98
360,2021-10-14 12:30:00,442.14,442.14,442.06,442.14,993,442.107,581,442.113,442.2543,441.9717,441.0752,48.0683,442.11,442.15,436.12,443.22,168.12,18.36,7.99
361,2021-10-14 12:31:00,442.13,442.18,442.08,442.17,1801,442.131,896,442.117,442.26,441.974,441.0803,50.0818,442.15,442.2,436.12,443.22,168.14,18.35,7.99
362,2021-10-14 12:32:00,442.17,442.27,442.14,442.2,1483,442.207,793,442.123,442.2693,441.9767,441.0846,52.0826,442.2,442.25,436.12,443.22,168.17,18.34,7.98
363,2021-10-14 12:33:00,442.2,442.2,442.09,442.1,522,442.157,336,442.1225,442.269,441.976,441.0859,45.5314,442.06,442.11,436.12,443.22,168.17,18.36,7.99
364,2021-10-14 12:34:00,442.1,442.12,441.99,442.11,2296,442.055,1015,442.119,442.2632,441.9748,441.0919,46.2594,442.11,442.15,436.12,443.22,168.13,18.36,7.99
365,2021-10-14 12:35:00,442.12,442.15,442.03,442.05,725,442.101,430,442.113,442.2582,441.9678,441.0937,42.5821,442.02,442.06,436.12,443.22,168.14,18.38,7.99
366,2021-10-14 12:36:00,442.04,442.04,441.75,441.75,2924,441.876,1509,442.095,442.3098,441.8802,441.0986,29.8185,441.7,441.76,436.12,443.22,168.12,18.4,8.0
367,2021-10-14 12:37:00,441.75,441.83,441.64,441.74,3494,441.727,1874,442.08,442.3443,441.8157,441.1042,29.5011,441.7,441.76,436.12,443.22,168.1,18.41,8.01
368,2021-10-14 12:38:00,441.74,442.0,441.72,441.94,2627,441.857,1146,442.0685,442.3361,441.8009,441.1097,42.6505,441.93,441.98,436.12,443.22,168.1,18.37,8.0
369,2021-10-14 12:39:00,441.95,441.96,441.83,441.86,1023,441.903,657,442.0535,442.3323,441.7747,441.1116,39.4785,441.81,441.9,436.12,443.22,168.08,18.38,8.0
370,2021-10-14 12:40:00,441.85,441.9,441.7,441.73,1182,441.798,756,442.0275,442.3245,441.7305,441.1135,34.9321,441.7,441.76,436.12,443.22,168.06,18.41,8.01
371,2021-10-14 12:41:00,441.73,441.81,441.65,441.71,2203,441.714,976,442.0075,442.3322,441.6828,441.1167,34.2781,441.7,441.76,436.12,443.22,168.07,18.42,8.02
372,2021-10-14 12:42:00,441.71,441.82,441.69,441.79,1235,441.752,707,441.995,442.3327,441.6573,441.1188,39.1831,441.76,441.8,436.12,443.22,168.05,18.4,8.01
373,2021-10-14 12:43:00,441.78,441.89,441.75,441.87,1789,441.822,812,441.9885,442.3306,441.6464,441.1221,43.7075,441.81,441.9,436.12,443.22,168.04,18.39,8.0
374,2021-10-14 12:44:00,441.87,442.04,441.86,442.02,1875,441.952,937,441.9925,442.3341,441.6509,441.1262,51.0593,442.02,442.02,436.12,443.22,168.06,18.35,7.99
375,2021-10-14 12:45:00,442.02,442.02,441.83,441.86,1767,441.92,934,441.9815,442.3253,441.6377,441.1293,44.3985,441.81,441.9,436.12,443.22,168.05,18.38,8.0
376,2021-10-14 12:46:00,441.86,442.04,441.84,442.03,3397,441.963,1561,441.978,442.3183,441.6377,441.1367,51.6201,442.02,442.06,436.12,443.22,168.06,18.34,7.99
377,2021-10-14 12:47:00,442.03,442.1,441.94,441.96,1681,442.023,1074,441.9655,442.2887,441.6423,441.14,48.809,441.93,441.98,436.12,443.22,168.06,18.34,7.99
378,2021-10-14 12:48:00,441.96,441.99,441.87,441.99,2013,441.941,933,441.958,442.2715,441.6445,441.1441,50.0641,441.98,442.02,436.12,443.22,168.06,18.32,8.0
379,2021-10-14 12:49:00,441.99,442.09,441.93,442.04,2086,441.997,970,441.953,442.2578,441.6482,441.1486,52.169,442.02,442.06,436.12,443.22,168.04,18.32,7.98
380,2021-10-14 12:50:00,442.04,442.21,441.91,442.15,3856,442.079,2277,441.9535,442.2595,441.6475,441.1577,56.512,442.15,442.2,436.12,443.22,168.05,18.29,7.98
381,2021-10-14 12:51:00,442.16,442.25,442.04,442.25,3286,442.132,1587,441.9575,442.2766,441.6384,441.1661,60.0622,442.25,442.25,436.12,443.22,167.97,18.26,7.99
382,2021-10-14 12:52:00,442.25,442.66,442.23,442.66,4822,442.464,2224,441.9805,442.4125,441.5485,441.1827,70.6439,442.53,445.0,436.12,443.22,168.0,18.16,7.96
383,2021-10-14 12:53:00,442.66,442.66,442.45,442.49,4811,442.531,1997,442.0,442.4839,441.5161,441.1971,63.1703,442.36,442.53,436.12,443.22,168.0,18.17,7.97
384,2021-10-14 12:54:00,442.48,442.5,442.37,442.43,3836,442.447,2100,442.016,442.5334,441.4986,441.2079,60.7283,442.36,442.53,436.12,443.22,167.98,18.14,7.97
385,2021-10-14 12:55:00,442.41,442.42,442.19,442.22,5382,442.294,2612,442.0245,442.5494,441.4996,441.2201,53.0051,442.2,442.25,436.12,443.22,167.98,18.16,7.99
386,2021-10-14 12:56:00,442.23,442.23,442.11,442.18,3091,442.16,1723,442.046,442.5592,441.5328,441.2267,51.6575,442.15,442.2,436.12,443.22,167.97,18.21,7.99
387,2021-10-14 12:57:00,442.18,442.29,442.18,442.19,3377,442.227,1733,442.0685,442.5653,441.5717,441.2339,51.9862,442.15,442.2,436.12,443.22,167.97,18.2,7.98
388,2021-10-14 12:58:00,442.19,442.3,442.13,442.3,8681,442.226,3210,442.0865,442.5894,441.5836,441.2539,55.5648,442.29,442.36,436.12,443.22,167.97,18.19,7.98
389,2021-10-14 12:59:00,442.3,442.61,442.29,442.47,22070,442.451,7675,442.117,442.635,441.599,441.3095,60.4685,442.36,442.53,436.12,443.22,167.98,18.18,7.98
