Date,Open,High,Low,Close,RSI,crossover,1,2,3,4,5,6,7,8,9,10,MACD,n_high,n_low,%K,%D,STCH,count,ratio1,ratio2,ratio3,ratio4,ratio5,ratio6,ratio7,ratio8,ratio9,ratio10
19033.0,448.0069333379729,454.32988721085,443.8975222297545,446.0018615722656,42.76677895236231,-2.012125056379624,-0.019718720793311384,-0.022923600520000975,-0.007166332217758531,-0.006053608486697781,-0.027285680083100505,-0.033584112423551526,-0.04395532436799965,-0.06091426861200133,-0.0467818150753333,-0.025750022802557115,1.8899029686000315,454.7368674908819,417.65277357075263,76.44541096937819,84.78531842868398,-8.339907459305792,27,48.740782743578784,34.54381058512793,36.04938174249254,40.87328291511355,32.39533438729008,34.52262779843627,39.62521011372713,40.887393921051675,41.813314971556814,50.32702227534942
19034.0,446.0911934028426,448.2749286319551,435.6985112163903,437.207275390625,37.37309398905293,-1.9735659131670276,-0.003269347068713957,0.012804884518156978,0.013939991098955051,-0.007719171476897713,-0.01414429911531212,-0.024724131827042806,-0.042024211512055265,-0.027607478441211475,-0.006152623881715447,-0.008695410601177955,1.1293135182547234,454.7368674908819,423.9955849673793,42.97703068551225,72.62333761239255,-29.6463069268803,28,40.10945879147121,37.82812206413311,35.55990754908751,38.02562778339319,35.66729039725591,32.75155284823949,36.31705385029108,39.32683593012979,46.547597278555344,42.57682954751384
19037.0,436.67127093685275,438.3388571218548,432.125076577675,435.77789306640625,36.56590897579137,-1.9869495798862593,0.016126956203863285,0.017265786014564855,-0.004464420147105241,-0.010910622658805602,-0.021525157970443076,-0.03888198314094893,-0.024417962165527385,-0.0028927341649643834,-0.005443861404790251,-0.02059116626060864,0.5515022783492478,454.7368674908819,424.6606518701391,36.96356395516693,52.12866853668579,-15.165104581518854,29,38.08157577905679,41.497265620494936,35.08249233219271,36.7566992408976,32.96522717739406,29.79527003627916,34.05822384024656,44.738812152686435,43.80060372874732,51.3324583878041
19038.0,440.4531707934289,442.9843275353429,439.9072142367914,442.8056640625,43.07568070890986,-1.992526890758042,0.0011207554368561912,-0.020264570509865854,-0.026608465307994766,-0.03705453727452568,-0.05413589218252757,-0.03990142975919264,-0.018717828764117317,-0.021228467050258826,-0.03613536895197311,-0.018403973133847784,0.6570014819290586,454.7368674908819,424.6606518701391,60.33010409676266,46.75689957914728,13.57320451761538,30,38.35535441059385,40.03059610160017,34.16066591433606,32.016616608402494,28.824537258679594,26.820799606235525,38.737678160045476,45.353219172738015,53.69685000624867,51.3324583878041
19039.0,440.6516450858694,444.7511505841454,438.6763505913553,443.30194091796875,43.51649511637066,-1.988199971977064,-0.021361385058279114,-0.027698177861421702,-0.038132555442548344,-0.055194787760914465,-0.04097626082894279,-0.01981637489107546,-0.02232420251577194,-0.03721441612962251,-0.01950287062241951,-0.024384284913560483,0.766933854413038,454.7368674908819,424.6606518701391,61.98016825951085,53.09127877048015,8.888889489030696,31,37.3907332773273,37.46889367651341,28.69861522282932,25.044193742390036,26.035466807481832,38.296315816080465,42.59611343851521,45.77537946014812,42.14111758851226,51.67432360559828
19040.0,439.94691073606924,443.2721777188983,433.19713948404967,433.8323974609375,37.54242922696615,-2.034174767807073,-0.00647511012379165,-0.017137245688254366,-0.03457190650978981,-0.020043022491843643,0.0015787341145288014,-0.0009838335038007129,-0.01619906554810069,0.0018990814458821337,-0.0030888826673381997,-0.011188380269305576,0.2361386469018374,454.7368674908819,432.125076577675,7.550577881318229,43.28695007919725,-35.73637219787902,32,47.308098200307334,34.12942756938408,27.735451688630224,24.740445049250244,39.0883120614396,44.59324960176963,50.062463435138774,51.26755824240007,48.877177136286676,52.28712991818878
19041.0,434.1003676249397,435.4205627301825,428.63107877984993,431.0232849121094,35.96510068818633,-2.1304258848614497,-0.010731624011745877,-0.028279911930036206,-0.01365633866479432,0.008106333641348273,0.005527064974361284,-0.009787329460382743,0.008428768775704532,0.0034082965519619535,-0.004743987990176279,-0.03408331953272248,-0.24391210008098874,454.7368674908819,428.63107877984993,9.1635083649035,26.23141816857753,-17.06790980367403,33,49.229661318580526,41.42945194757682,38.28185283407314,41.58900582293353,51.808906252738765,50.97863600647674,53.92107866199295,55.3712431228364,55.24752407341841,50.53102526365409
19045.0,428.70057953850295,432.28390575547996,422.7150809936738,426.397705078125,33.47134085586768,-2.2871333282183492,-0.01773865246704165,-0.0029564420778402933,0.01904231259214728,0.016435063912626502,0.0009545382974764927,0.019368245516096172,0.014293311003277909,0.006052590143284631,-0.02360501567398121,-0.031007715320422014,-0.7823589224104559,454.7368674908819,422.7150809936738,11.500370489236442,9.40481891181939,2.0955515774170514,34,48.673237907739505,44.63309587715391,52.48028558457264,50.98990954971531,55.567865297951144,57.12882910680028,58.722411967645314,62.10975378088812,57.98999626279095,54.00880374236634
19046.0,429.4648843962841,430.06045955854165,418.23840921274245,418.833984375,29.82910882305584,-2.528649014209205,0.015049162248243153,0.037445192312176134,0.034790859342575864,0.01903077099742112,0.03777701125707056,0.032610428528793145,0.024220888534482343,-0.0059723038289895,-0.013508688789095502,0.012939918766292191,-1.5149031332762455,454.49864886021885,418.23840921274245,1.6425020023247323,7.435460285488225,-5.792958283163493,35,48.20930336776751,53.15664529864659,57.25681619815369,54.786553490653056,58.03233794868504,59.464699731339145,60.519586510441826,60.78943931010987,59.191233769612715,50.850562656048396
19047.0,407.9846952375226,425.59370977076026,407.60752690084337,425.1370849609375,36.07204307949422,-2.781709240418852,0.022063985565317745,0.019449005849733192,0.0039225772477455845,0.022390884948357836,0.01730090219635616,0.009035745880450419,-0.020709800923013444,-0.028134451117702963,-0.002077971747968421,-0.006584144073473519,-1.4423017390605963,454.49864886021885,407.60752690084337,37.383533017787485,16.84213516978289,20.541397848004596,36,57.068723439131176,58.82753642898357,59.05074648299108,56.333958425374234,60.84942810109044,61.49300665052162,59.46695422113435,61.42982752728516,51.61032779380514,50.850562656048396
19048.0,426.4374012047311,434.6066351996629,424.70032460606313,434.5173034667969,44.049735916578086,-2.974226196862267,-0.0025585283822893157,-0.017749777483391016,0.0003198423852683874,-0.004660259471257144,-0.012746990275428915,-0.04185039986970318,-0.04911476912598112,-0.023620788575123286,-0.028029683115138426,-0.04038835355127235,-0.6691947885434164,454.49864886021885,407.60752690084337,57.387785664985834,32.13794022836601,25.24984543661982,37,63.811903934780744,55.02207489835725,60.266776847721246,58.33206501980028,64.18807380622205,58.48779963479389,59.170903553919764,46.44252670766874,49.94541666073105,48.44776644222099
19051.0,428.8395426454739,434.9639917437823,427.51937776112203,433.40557861328125,43.35912093150292,-3.124424814595732,-0.0152302160411113,0.0028857540512021718,-0.0021071222209750884,-0.010214596227501316,-0.03939265872281006,-0.04667566174903892,-0.021116286811970864,-0.02553649056875329,-0.03792686212217378,-0.04495799627005925,-0.16559815404436407,454.49864886021885,407.60752690084337,55.016921401002605,49.92941336125864,5.087508039743966,38,45.558594654549324,50.88614135216453,56.193649382683375,57.46790529815091,52.60112872964995,46.49803682554358,39.98971665810364,39.014914819745016,41.81691075501941,44.166923099571484
19052.0,431.8273487817648,433.94162412051713,423.9558867918208,426.8047180175781,39.408457319685866,-3.2820655028135586,0.018396147391408713,0.01332605247835672,0.0050931902007052,-0.024536133292557882,-0.031931773517169915,-0.005977103346121115,-0.01046566892640588,-0.023047667029160168,-0.030187543031061304,-0.008860939697917902,-0.20725111983166755,454.49864886021885,407.60752690084337,40.93992703643646,51.11487803414164,-10.174950997705182,39,50.45209018235454,54.29591972194818,56.76500511284894,54.58211607508443,47.36765340546653,41.33209454787855,41.83878061322548,42.61814315535226,44.20155533080163,50.147910805966255
19053.0,429.1770252763646,436.47275298849456,428.38294524046694,434.6562805175781,45.7413063047046,-3.3872736643232257,-0.004978509518166252,-0.01306265467006984,-0.042156758736702105,-0.049418805282690936,-0.023932976180203624,-0.028340461019754737,-0.04069517989313487,-0.04770608230099427,-0.026764719366962342,-0.005184016616937459,0.3343197911534279,454.32988721085,407.60752690084337,57.8925239163092,51.28312411791609,6.609399798393113,40,52.49450006724309,60.38336920651087,54.83694739948158,47.2664529268865,42.95933646332408,39.9927507378435,41.08556126276032,40.59788711658816,48.618653061772854,46.518673341159484
19054.0,437.2171979124756,437.8524558588223,430.5964415094728,432.4923400878906,44.36504179945183,-3.465030375819056,-0.008124593518064493,-0.03736426758032385,-0.04466264918861673,-0.01904930380233183,-0.023478841135657902,-0.03589537584527247,-0.042941356736061476,-0.021895215387002565,-0.00020653533691195047,0.012301800696010723,0.5731261057563382,448.2749286319551,407.60752690084337,61.19105752460614,53.341169492450604,7.849888032155533,41,56.488009282078536,59.51391516313657,54.619965450306594,44.00755108503544,41.099993273182086,39.916548408420866,40.744686278577355,43.769350449309464,45.82855822574038,51.50946751049802
19055.0,428.56160392086997,430.1696356655506,424.72018802141935,428.978515625,42.14743793300655,-3.5427380451919372,-0.02947918042042097,-0.03683734411779438,-0.011014196150921696,-0.015480016458975454,-0.02799825678278245,-0.03510195231222424,-0.013883419004994568,0.007982916129795958,0.02059370973469865,0.03177209725592678,0.5221940995013092,444.7511505841454,407.60752690084337,57.53608992588404,58.87322378893313,-1.3371338630490897,42,54.30968228007252,58.301001822704,51.66861497670139,44.87589128663049,41.705299826350846,40.180558577059735,45.45079953263826,43.31805618432156,49.78553948017653,51.632933671591985
19058.0,428.363071784738,429.1075331749042,416.26309023319334,416.33258056640625,35.30732253622117,-3.701134668082101,-0.007581664966817336,0.019025850756605234,0.014424382948847736,0.0015259060988304096,-0.0057935613315734935,0.016069476409771744,0.038599992699224206,0.05159383409910845,0.06311176065535751,0.06280089128104138,-0.2916504830983593,444.7511505841454,407.60752690084337,23.49004432081094,47.405730590433706,-23.915686269622764,43,53.441229915232604,58.61686769237875,51.54367660827356,45.637192486703654,43.04791284412077,49.303481096225845,50.132152948865816,55.55092765227443,57.832695447959026,56.189895775617174
19059.0,416.52119487933925,424.05514078414564,412.0544263774389,413.17608642578125,33.83144110048881,-3.9316604316672024,0.026810786121291175,0.022174165005657054,0.009177149135745744,0.0018017640062888418,0.023831826299136605,0.04653446639969383,0.05962757536512786,0.07123349410892454,0.07092024982136724,0.08345149854264955,-0.9347521298776034,444.7511505841454,407.60752690084337,14.991966245450717,32.0060334973819,-17.01406725193118,44,54.92950661222522,55.529558924323084,50.314470187946306,44.490523962341356,47.92686927429102,52.47621263313677,57.46306250272496,61.526479441738005,61.89124576118126,50.85091497718199
19060.0,422.00043653265294,426.33816006738925,419.6975620210903,424.253662109375,42.85879559289658,-4.1298039179084345,-0.004515555522306758,-0.017173209732394223,-0.024356018122357548,-0.0029011769864704107,0.019208680455049976,0.031959918699140166,0.043262798353956855,0.042957733105528195,0.05516178169038799,0.04157296274535427,-0.5266073893416383,443.2721777188983,407.60752690084337,46.67404510267813,28.385351889646596,18.288693213031532,45,52.803158588232655,53.773908172984854,51.45799248122931,51.44994908897574,54.932033173637016,58.94770996192767,62.34430061702577,64.35029195240595,61.9802397555754,54.60975517068292
19061.0,419.39975837537787,423.2808873959564,417.33513211268047,422.3379211425781,41.79678596969838,-4.310635549974064,-0.01271506981380166,-0.019930459697399483,0.001621701418632826,0.023831850019318424,0.03664092836788102,0.04799507831720251,0.04768862928113671,0.05994803589724218,0.046297577549634594,0.06206983959802792,-0.3089602700985461,437.8524558588223,407.60752690084337,48.70368273041928,36.78989802618271,11.91378470423657,46,49.041295244645944,52.380141019044856,54.299890010569115,53.20268160941992,57.11249065789358,60.49944910613614,62.096941709005435,58.57334487918078,55.5900737136123,53.05522668215358
19062.0,424.9584050542884,425.6035988613878,416.43184431242685,416.9678649902344,38.88788125569738,-4.508965013624935,-0.007308315627016615,0.014521411999807166,0.03701760121693276,0.049991645443604904,0.06149202350283467,0.06118162776327041,0.07359892113145072,0.05977266091999067,0.0757480511707247,0.08100157774132466,-0.44186493324480747,437.8524558588223,407.60752690084337,30.948454540580617,42.10872745789268,-11.16027291731206,47,46.94984160807662,60.40333857112895,61.36962318527358,62.336545137494134,61.62695999477176,63.611348852584214,61.5968972781174,57.896001952994695,55.80464188406653,55.237172165146134
19065.0,417.7818198372349,421.41476475790466,412.71947633429505,413.9205322265625,37.30139112633753,-4.73306232299332,0.021990440708297143,0.04465224957731673,0.05772181027870116,0.06930685550499782,0.06899417459465029,0.08150288557073071,0.0675748347679348,0.08366783776395037,0.08896004142929903,0.09670584283467476,-0.6382837002968289,437.8524558588223,407.60752690084337,20.872938185737407,33.5083584855791,-12.635420299841694,48,57.77138961829299,63.0779781906838,66.35183856514314,63.73819784367597,63.099041734491855,64.56763942903522,61.28606040139496,58.564078235925265,58.46165075663758,49.8952823563593
19066.0,416.67006572423463,423.6878623594226,415.33005945689666,423.0228271484375,44.574919394904825,-4.903806603528199,0.022174188687434038,0.0349625281677195,0.04629829488806925,0.04599234201621005,0.05823189972421683,0.044603542502848814,0.06035026806406063,0.06552859797258792,0.07310773090460176,0.08638295459431422,-0.08739964805836564,437.8524558588223,407.60752690084337,50.96821443691116,34.263202387743064,16.705012049168097,49,57.52442369718865,63.29843346894817,66.69251771050779,63.51126934520065,62.788510707763145,61.16125319871778,57.82652250852597,57.633632356410644,55.52670102646658,50.233973194064
19067.0,426.71534960452595,432.4625696234906,421.66291173642605,432.40301513671875,50.89674912024823,-4.96413395775933,0.01251091997999576,0.0236007780940084,0.023301462306889897,0.03527550532564727,0.021942790244210864,0.037347919561193654,0.042413915128129975,0.049828632713345256,0.0628158748454899,0.056253229766259905,0.9209347691050764,437.8524558588223,412.0544263774389,78.87652339479645,50.23922533914834,28.63729805564811,50,58.56775444407815,66.08036369613937,66.94979815917863,64.94715158778632,63.261262952040234,60.217193472350964,59.34800293930178,57.34407086506658,52.89613057551842,49.87093109537666
19068.0,430.38800237711956,437.81277465820307,429.99096237268003,437.8127746582031,54.14517248924122,-4.903850164859716,0.010952828157380967,0.010657210815175455,0.022483298596030155,0.009315326954104863,0.02453010539549405,0.029533503844803022,0.03685660272591118,0.04968337019662772,0.04320181533165912,0.027145562578761773,1.9076491906450794,437.8524558588223,412.0544263774389,99.8461851489557,76.56364099355444,23.282544155401254,51,59.810838123104574,66.75769424029612,66.75564203238592,65.06547870841948,60.564413803874785,60.90244841958757,56.369043274872844,52.98150412330038,57.06379530242236,49.87093109537666
19069.0,436.11611687494,442.9465967227538,435.3394729507525,442.6080627441406,56.86896302846476,-4.722926719892108,-0.00029241457560824635,0.011405547437524977,-0.0016197602476277773,0.013430178797619652,0.018379369610437735,0.025623128841474996,0.038310929017171924,0.03189959637687245,0.01601729969032739,0.018896835158643377,2.785525367449229,442.9465967227538,412.0544263774389,98.90414310542445,92.54228388305887,6.361859222365581,52,60.14183716908238,66.49758958934667,66.84189339306094,60.80005762758417,60.45751798223043,55.45741376753595,52.504389468085996,55.53651237965214,52.053067090855166,52.11724851597738
19072.0,442.42883451976616,444.5397112731872,438.78457299050746,442.4786376953125,56.77094564863282,-4.459140239225002,0.011701383668272669,-0.0013277339207704575,0.013726607233256694,0.018677245684916466,0.02592312371630312,0.03861463507490792,0.03220142711912577,0.01631448485910192,0.019194862591850326,0.027925863189127043,3.228531658191427,444.5397112731872,412.0544263774389,93.65536246799405,97.46856357412473,-3.813201106130677,53,55.3146851443885,55.82491298576671,55.84451557596677,57.717870600271816,53.57455558539783,52.460007532797015,53.173066781748915,52.151577799475525,50.06603358902856,52.067837259530314
